LakeCode	meanTP	minmaxTP	maxTP	meanTN	minmaxTN	maxTN	meanTurb	minmaxTurb	maxTurb	meanWC	minmaxWC	maxWC	meanCond	minmaxCond	maxCond	meanWT	minmaxWT	maxWT	surface_mean_WT	bottom_mean_WT	deltaT	abs_deltaT	thermal_class	n_surface	n_bottom	bottom_DO_mean	bottom_DO_min	surface_DO_mean	surface_DO_min	bottom_pH_min	bottom_pH_mean	bottom_pH_max	surface_pH_min	surface_pH_mean	surface_pH_max	expert	area_m2	SECCIDEPTH	NEWDEPTH	CoordYKJ_East	tyyppi_Lv	tyyppi_Kh	tyyppi_Mh	tyyppi_MRh	tyyppi_MVh	tyyppi_Ph	tyyppi_Vh	tyyppi_PoLa	tyyppi_Rh	tyyppi_Rk	tyyppi_Rr	tyyppi_Sh	tyyppi_SVh	minmaxTCond	ecologystatus
120021001	25.983847222222213	27.871462962962955	28.591111111111108	600.0	600.0	600.0	5.7	5.7	5.7	100.0	100.0	100.0	5.3	5.3	5.3	18.9	18.9	18.9	18.9	12.78063742731718	6.250484790287266	6.146521821822157	2.946949304651702	1.0	1.1841666666666668	4.573763923415648	2.7048499999999995	7.8	7.8	6.421005555555568	6.494395061728403	6.558622222222211	6.8	6.8	6.8	0.0	657873.7318	0.66	1.48	3511560.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3	2
120031001	29.0	29.0	29.0	585.0	585.0	620.0	2.45	2.45	2.7	110.0	110.0	120.0	3.95	3.95	4.0	21.45	21.45	23.2	21.45	10.8	10.65	10.65	3.0	2.0	2.0	1.6	0.9	9.5	9.2	6.1	6.1	6.1	6.9	6.9	6.9	0.0	1353033.841	1.2	9.0	3515140.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95	2
120031026	16.0	16.0	16.0	720.0	720.0	820.0	3.25	3.25	4.1	85.0	85.0	90.0	3.15	3.15	3.3	20.0	20.0	20.2	20.0	14.008060333664389	6.1226245473043575	5.961997289838965	2.9427947771990066	2.0	1.7941666666666671	5.355162951862045	2.496416666666667	8.55	8.1	6.404711111111118	6.48092268518519	6.556266666666656	6.6	6.6	6.6	0.0	1405220.638	0.75	1.333	3510835.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15	2
120041004	3.5	3.5	5.0	220.0	220.0	230.0	0.46	0.46	0.46	5.0	5.0	5.0	2.75	2.75	2.8	19.7	19.7	20.9	19.7	8.600000000000001	11.099999999999998	11.099999999999998	3.0	2.0	2.0	6.8	6.6	9.65	9.6	6.2	6.2	6.2	6.9	6.9	6.9	0.0	759681.8089	5.2	13.4	3507330.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75	4
120041007	5.0	5.0	5.0	250.0	250.0	250.0	0.93	0.93	0.93	10.0	10.0	10.0	2.7	2.7	2.7	19.5	19.5	19.5	19.5	19.2	0.3000000000000007	0.3000000000000007	1.0	1.0	1.0	7.7	7.7	8.5	8.5	6.6	6.6	6.6	6.7	6.7	6.7	0.0	1424362.092	3.22	9.7	3506269.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7	4
120051004	6.5	6.75	7.0	281.6666666666667	285.0	320.0	0.7316666666666666	0.7399999999999999	0.83	22.08333333333333	24.166666666666668	40.0	3.0083333333333333	3.016666666666667	3.1	18.98333333333333	19.73333333333333	22.1	18.822222222222223	9.825	8.997222222222224	8.997222222222224	3.0	9.0	8.0	2.125	0.2	8.9875	8.5	6.1	6.1	6.1	6.8	6.8	6.8	0.0	1033651.451	3.436	10.0	3508210.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.016666666666667	4
120051006	31.15	36.4	39.0	646.6666666666666	901.6666666666666	1000.0	7.616666666666667	14.75	41.0	71.16666666666667	93.33333333333331	110.0	6.3625	6.483333333333333	6.8	18.400357142857143	22.5	26.0	18.31428571428572	13.353846153846153	4.960439560439561	4.960439560439561	2.0	28.0	39.0	2.670833333333333	0.2	8.983333333333333	7.8	6.7	6.875	7.1	7.1	7.25	7.5	0.0	1655033.288	1.1	8.117	3511564.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.483333333333333	2
120061003	25.29849382716049	27.178129629629634	27.958888888888882	620.0	620.0	620.0	2.4	2.4	2.4	140.0	140.0	140.0	4.6	4.6	4.6	20.1	20.1	20.1	20.1	17.6	2.5	2.5	2.0	1.0	1.0	2.4	2.4	8.0	8.0	6.2	6.2	6.2	6.5	6.5	6.5	0.0	623447.2827	0.925	3.825	3518730.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	3
120061012	25.656842295821466	27.5430648148148	28.18055555555556	690.0	690.0	690.0	4.8	4.8	4.8	150.0	150.0	150.0	4.8	4.8	4.8	21.1	21.1	21.1	21.1	15.132717923387203	6.054371231125064	5.8260654244631	2.9773280350337887	1.0	1.143888888888889	4.591425287300493	2.5455055555555544	8.1	8.1	6.400755555555565	6.482652870370371	6.555705555555544	6.6	6.6	6.6	0.0	669420.8469	0.8	2.025	3519260.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	3
120061029	9.5	9.5	10.0	465.0	465.0	480.0	1.35	1.35	1.5	150.0	150.0	180.0	3.5	3.5	3.5	17.6	17.6	19.0	17.6	9.35	8.250000000000002	8.250000000000002	3.0	2.0	2.0	3.45	1.0	8.45	8.0	6.0	6.0	6.0	6.3	6.3	6.3	0.0	787775.6081	1.267	9.167	3516980.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	4
130021007	36.5	36.5	43.0	870.0	870.0	870.0	4.35	4.35	4.5	140.0	140.0	140.0	5.15	5.15	5.3	18.2	18.2	21.7	18.2	11.705536051396265	6.264770061712048	6.17069212082334	2.9839776868656185	2.0	2.007777777777777	5.013755708068254	2.0778111111111115	7.85	7.8	6.399916666666678	6.483184722222223	6.559922222222211	6.7	6.7	6.7	1.0	1421372.809	0.68	1.58	3507310.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.15	2
130021009	55.75	57.0	65.0	879.1666666666666	908.3333333333334	1100.0	6.516666666666667	6.616666666666667	8.5	219.0	224.0	280.0	5.7683333333333335	5.78	6.16	19.33333333333333	19.366666666666667	21.4	19.366666666666667	19.24	0.1266666666666651	0.1266666666666651	1.0	6.0	5.0	7.52	6.5	7.666666666666667	6.6	7.0	7.0	7.0	7.0	7.0	7.0	0.0	1663494.384	0.667	2.544	3507430.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.78	2
130021010	36.66666666666666	36.66666666666666	42.0	595.8333333333334	611.6666666666666	700.0	3.74	4.1	5.8	156.0	160.0	180.0	4.9	4.9	4.9	19.8	20.32	23.1	19.633333333333333	18.1	1.533333333333335	1.533333333333335	1.0	6.0	6.0	4.933333333333334	0.5	7.583333333333333	5.8	6.3	6.3	6.3	6.7	6.7	6.7	0.0	878244.4555	0.947	4.224	3508756.6666666665	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9	2
130031005	12.5	12.5	14.0	390.0	390.0	420.0	2.45	2.45	2.9	45.0	45.0	50.0	3.2	3.2	3.3	18.9	18.9	19.4	18.9	12.695833177660726	6.285051343736256	6.178595446114791	2.972744708994709	2.0	1.8633333333333337	5.509645019573841	2.6533	8.7	8.7	6.408188888888895	6.4822189814814895	6.552999999999988	6.6	6.6	6.6	0.0	1863417.17	1.467	3.667	3517505.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	4
130031006	7.0	7.0	7.0	340.0	340.0	340.0	0.81	0.81	0.81	50.0	50.0	50.0	2.9	2.9	2.9	19.2	19.2	19.2	19.2	6.9	12.3	12.3	3.0	1.0	1.0	5.0	5.0	9.1	9.1	5.8	5.8	5.8	6.4	6.4	6.4	0.0	1070882.102	2.2	11.0	3520687.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	4
141111014	24.25	25.0	32.0	514.3051547619044	553.7429100529098	620.427777777778	3.1113498266471176	3.6832666666666682	4.670555555555556	92.56352630805412	99.38137037037029	109.1416666666666	4.457918250129498	4.629138333333331	4.914544444444443	19.37	19.98	22.4	19.37	13.385215061846763	6.287266630466244	6.159537603586767	2.9526133791161944	10.0	10.697693362193357	5.778089319703221	1.9822055555555558	8.514879496132576	7.437388888888889	6.4099500000000145	6.487187139917702	6.574283333333318	6.764899999999994	6.84669737654321	6.932755555555568	0.0	9804686.579	1.14	2.953	3475740.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.631492592592588	2
141111018	40.0	40.0	40.0	540.0	540.0	540.0	5.2	5.2	5.2	40.0	40.0	40.0	7.2	7.2	7.2	22.0	22.0	22.0	22.0	15.508666633597867	6.013342094311164	5.82627589576482	2.920228752983302	1.0	1.4360185185185186	4.637008843351641	2.3681111111111104	8.8	8.8	6.428172222222236	6.49922546296297	6.571555555555542	7.1	7.099999999999999	7.1	0.0	2543671.151	1.4	3.525	3485323.333333333	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2	2
141171001	100.0	100.0	100.0	1097.5	1200.0	1200.0	28.75	36.0	36.0	100.0	120.0	120.0	10.075	11.3	11.3	17.525	23.3	23.3	17.525	18.1	-0.5750000000000028	0.5750000000000028	1.0	4.0	1.0	8.2	8.2	8.25	7.7	7.2	7.2	7.2	7.2	7.224999999999999	7.3	0.0	1398576.575	0.571	1.3	3486270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.3	2
141211001	28.33333333333333	28.33333333333333	37.0	655.0	655.0	770.0	6.294444444444444	7.7	7.7	60.833333333333336	70.0	70.0	9.744444444444444	9.966666666666669	10.6	20.95	20.966666666666665	22.3	21.275	14.65	6.624999999999997	6.624999999999997	3.0	4.0	4.0	0.4600000000000001	0.2	8.34	7.5	6.7	6.7	6.7	7.2	7.2	7.2	0.0	1540215.033	1.31	7.38	3480442.6666666665	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.966666666666669	2
141211004	8.75	8.75	10.0	458.3333333333333	458.3333333333333	510.0	2.1666666666666665	2.1666666666666665	3.2	27.5	27.5	35.0	6.366666666666667	6.366666666666667	6.6	18.866666666666667	18.866666666666667	20.4	18.866666666666667	17.433333333333334	1.4333333333333336	1.4333333333333336	1.0	6.0	6.0	6.56	1.4	9.533333333333331	9.2	7.3	7.3	7.3	7.3	7.3	7.3	0.0	61050279.85	2.63	19.048	3469149.65625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.366666666666667	3
141221005	33.0	43.5	57.0	591.4285714285714	687.1428571428571	850.0	3.1822000443856866	3.7950740740740754	5.231722222222218	37.5	40.833333333333336	50.0	7.833333333333333	8.466666666666667	8.9	18.59166666666667	18.75	20.0	18.59166666666667	18.35	0.4000000000000021	0.4000000000000021	1.0	6.0	12.0	7.266666666666667	5.5	9.01666666666667	7.0	6.8	6.9	7.0	7.4	7.45	7.5	0.0	5765701.609	1.914	6.051	3451410.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.466666666666667	2
141221009	30.0	30.0	30.0	500.0	500.0	500.0	4.2	4.2	4.2	40.0	40.0	40.0	6.0	6.0	6.0	16.7	16.7	16.7	16.7	11.049393138991046	6.290106844653738	6.265808942527156	2.985829646236371	1.0	1.200277777777778	4.81185117766765	2.594522222222222	9.4	9.4	6.439144444444459	6.506806481481494	6.5746333333333205	7.3	7.3	7.3	0.0	623849.992	2.2	3.0	3450802.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2
141221010	46.5	46.5	61.0	570.0	570.0	570.0	3.45	3.45	4.1	72.5	72.5	100.0	4.65	4.65	4.7	16.4	16.4	18.8	16.4	16.05	0.3499999999999978	0.3499999999999978	1.0	2.0	2.0	8.5	7.9	8.8	8.7	7.1	7.1	7.1	7.1	7.1	7.1	0.0	581125.3898	1.52	4.5	3451500.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65	2
141221018	26.0	26.0	26.0	760.0	760.0	760.0	4.8	4.8	4.8	50.0	50.0	50.0	5.2	5.2	5.2	19.3	19.3	19.3	19.3	7.4	11.9	11.9	3.0	1.0	1.0	0.4	0.4	8.7	8.7	6.5	6.5	6.5	7.2	7.2	7.2	0.0	529230.6192	1.225	8.375	3459750.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2	2
141231001	14.6	15.8	21.0	420.8333333333333	431.6666666666667	470.0	2.5666666666666664	2.783333333333333	4.1	25.833333333333325	32.5	70.0	6.158333333333334	6.183333333333334	6.4	19.816666666666663	20.616666666666667	22.9	19.7	13.436363636363634	6.263636363636362	6.263636363636362	3.0	11.0	11.0	2.3181818181818183	0.2	9.572727272727272	8.8	6.7	6.9	7.1	7.4	7.45	7.5	0.0	14152419.61	2.397	15.352	3468964.8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.183333333333334	2
141241001	8.0	8.0	8.0	320.0	320.0	320.0	1.1	1.1	1.1	5.0	5.0	5.0	3.4	3.4	3.4	19.4	19.4	19.4	19.4	11.4	7.999999999999998	7.999999999999998	3.0	1.0	1.0	0.9	0.9	9.3	9.3	6.5	6.5	6.5	7.1	7.1	7.1	0.0	3083736.646	3.4	14.375	3457813.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	3
141241002	12.0	12.0	12.0	330.0	330.0	330.0	2.9	2.9	2.9	15.0	15.0	15.0	3.3	3.3	3.3	20.3	20.3	20.3	20.3	6.7	13.6	13.6	3.0	1.0	1.0	6.9	6.9	9.5	9.5	6.6	6.6	6.6	7.1	7.1	7.1	1.0	1552893.649	2.5	12.25	3457882.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	3
141241005	11.0	11.0	11.0	490.0	490.0	490.0	2.1	2.1	2.1	40.0	40.0	40.0	3.9	3.9	3.9	20.7	20.7	20.7	20.7	4.9	15.8	15.8	3.0	1.0	1.0	1.9	1.9	10.0	10.0	6.4	6.4	6.4	7.3	7.3	7.3	0.0	565258.4339	1.4	11.0	3459043.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	3
141251001	17.166666666666668	17.333333333333332	19.0	370.0	370.0	390.0	2.1833333333333336	2.2333333333333334	2.5	22.5	23.33333333333333	30.0	5.133333333333334	5.133333333333334	5.4	17.95	18.266666666666666	20.6	18.375	6.525	11.85	11.85	3.0	4.0	4.0	0.35	0.2	8.825	8.4	6.8	6.8	6.8	7.3	7.3	7.3	0.0	4228668.42	2.5	15.209	3461326.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.133333333333334	2
141251003	15.0	15.0	15.0	420.0	420.0	420.0	1.7	1.7	1.9	22.5	22.5	25.0	4.800000000000001	4.800000000000001	4.9	17.9	17.9	18.3	17.9	7.35	10.55	10.55	3.0	2.0	2.0	0.2	0.2	8.6	8.1	6.6	6.6	6.6	7.1	7.1	7.1	0.0	1055140.936	2.467	10.0	3457040.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.800000000000001	3
141261001	4.0	4.0	4.0	360.0	360.0	360.0	0.65	0.65	0.65	30.0	30.0	30.0	3.8	3.8	3.8	21.7	21.7	21.7	21.7	6.8	14.9	14.9	3.0	1.0	1.0	6.8	6.8	8.9	8.9	6.2	6.2	6.2	6.8	6.8	6.8	0.0	2418810.691	3.2	18.0	3466736.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	4
141341001	7.0	7.0	7.0	390.0	390.0	390.0	1.0	1.0	1.0	35.0	35.0	35.0	3.6	3.6	3.6	18.8	18.8	18.8	18.8	4.6	14.2	14.2	3.0	1.0	1.0	7.3	7.3	9.2	9.2	6.2	6.2	6.2	6.9	6.9	6.9	0.0	905463.3985	2.1	20.25	3460667.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	4
141411001	17.288888888888888	38.333333333333336	56.0	482.5	488.0	570.0	1.645066666666667	3.9	6.2	60.48611111111111	130.0	180.0	6.022555555555556	6.8	7.4	17.520833333333332	19.616666666666667	22.5	17.5575	6.352777777777779	9.788888888888888	9.788888888888888	3.0	5.166666666666667	72.0	10.406944444444443	8.0	8.437777777777777	2.7	6.8	6.9	7.0	6.7	7.016666666666667	7.2	0.0	39762354.889000006	3.016	24.717	3443604.964285714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8	2
141471016	6.5	8.0	8.0	345.0	350.0	350.0	1.135	1.5	1.5	32.5	35.0	35.0	3.5	3.5	3.5	17.8	19.3	19.3	17.8	14.2	3.6000000000000014	3.6000000000000014	2.0	2.0	2.0	3.95	0.5	8.399999999999999	8.2	6.3	6.3	6.3	6.6	6.65	6.7	0.0	2766693.802	3.0	10.533	3442550.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	4
141471018	8.1	8.1	8.2	430.0	435.0	500.0	1.0675	1.15	1.2	45.0	45.0	45.0	3.175	3.2	3.3	20.225	20.3	22.0	19.633333333333336	7.2	12.433333333333335	12.433333333333335	3.0	3.0	2.0	3.8	2.4	8.733333333333334	8.4	6.0	6.0	6.0	6.8	6.8	6.8	0.0	1555277.422	2.633	12.2	3440620.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	4
141471020	7.0	9.0	9.0	345.0	350.0	350.0	0.975	1.1	1.1	30.0	30.0	30.0	4.05	4.1	4.1	17.4	18.1	18.1	17.4	7.183333333333334	10.216666666666663	10.216666666666663	3.0	2.0	6.0	5.6000000000000005	3.1	8.6	8.1	6.0	6.05	6.1	6.6	6.650000000000001	6.7	0.0	5701601.808000001	2.7	27.367	3445431.333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	4
141511001	25.49633683445849	27.304342592592583	33.74944444444445	520.1390012730084	562.988452380952	651.5055555555556	43.0	43.0	48.0	187.5	187.5	300.0	15.533333333333331	15.533333333333331	17.6	18.725	18.725	20.0	18.725	12.696578008825991	6.2943977825409405	6.145288657387712	2.9029573137473537	4.0	4.936506734006733	5.517000213518207	2.2103166666666665	10.25	8.2	6.433555555555569	6.51630373162846	6.639605555555542	9.6	9.6	9.6	0.0	3716455.389	0.283	1.48	3471505.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.533333333333331	1
141611001	31.5	36.0	42.0	561.875	685.0	840.0	5.724999999999999	7.0	8.2	48.75	55.0	55.0	8.706249999999999	9.1	9.1	18.5625	19.5	19.8	18.675	18.75	-0.0749999999999992	0.0749999999999992	1.0	4.0	2.0	8.8	8.4	9.05	8.5	7.3	7.449999999999999	7.6	7.3	7.400000000000001	7.5	0.0	2184510.386	1.309	3.245	3447482.6666666665	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	2
141621001	17.666666666666668	19.0	19.0	421.6666666666666	435.0	460.0	2.1	2.25	2.5	37.77777777777778	38.333333333333336	40.0	8.355555555555556	8.533333333333333	9.0	17.858333333333334	20.95	23.4	17.96	9.45	8.510000000000002	8.510000000000002	3.0	5.0	4.0	1.75	0.4	8.7	7.8	6.6	6.7	6.8	7.2	7.366666666666667	7.5	0.0	5729808.381	2.33	17.52	3446314.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.533333333333333	2
141621002	18.25	19.0	22.0	400.0	420.0	420.0	2.5	2.9000000000000004	3.2	37.708333333333336	42.5	50.0	8.654166666666667	8.95	9.2	17.541666666666668	20.15	22.3	17.66	14.071428571428571	3.588571428571429	3.588571428571429	2.0	5.0	7.0	2.05	0.3	8.479999999999999	8.0	6.8	7.05	7.4	7.3	7.35	7.4	0.0	8093800.805	1.909	13.227	3443545.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95	2
141631001	23.859541801343788	25.804546296296284	28.81777777777778	428.3333333333333	470.0	470.0	2.9048450478726418	3.5826962962962976	4.465722222222225	39.16666666666666	45.0	45.0	9.683333333333334	10.0	10.0	17.71741803355762	19.27428703703704	20.59833333333333	17.688696713824758	11.94273047695825	6.324423187695131	6.252204177994474	2.948151119072851	3.9266137566137567	6.201527777777779	7.400000000000001	6.0	8.200000000000001	7.8	6.6	6.599999999999999	6.6	7.1	7.099999999999999	7.1	0.0	3724016.679	2.61	18.4	3442383.333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3
141631013	24.72504283471561	25.914120370370345	29.46777777777778	440.0	440.0	440.0	3.2436877034231197	3.9039750000000004	5.081888888888885	40.0	40.0	40.0	11.0	11.0	11.0	17.823584122784172	19.089458333333337	20.675444444444455	17.78503488879808	11.959708972522606	6.413180367458167	6.310043864380834	2.991944433201093	4.184227716727719	5.7799999999999985	0.2	0.2	8.3	8.3	6.9	6.9	6.9	7.5	7.5	7.5	0.0	2011708.954	1.9	10.65	3437950.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	3
141641001	24.344966564144432	25.793462962962945	29.7538888888889	510.0	550.0	550.0	3.2306633425525075	3.803612037037037	5.04722222222222	37.5	40.0	40.0	14.0	14.0	14.0	17.664744291657072	19.05215185185186	20.569944444444456	17.697709290330998	12.071470003884063	6.36020648103559	6.269193726175361	2.9918291159024513	4.109298941798944	6.186157407407404	0.2	0.2	8.05	7.8	7.0	7.05	7.1	7.4	7.45	7.5	0.0	6459958.286	2.075	9.375	3434255.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	1
141641002	24.055948112817813	24.69979629629628	29.36	280.0	280.0	280.0	3.025704021716218	3.686712962962964	4.945444444444451	12.5	12.5	15.0	9.7	9.7	10.0	17.76765195390179	19.09428611111112	20.507000000000005	17.71459265556518	11.756253367765696	6.391758586008003	6.316506140264165	2.9907294625909304	3.7250925925925937	6.168055555555557	0.6	0.3	8.95	8.6	6.8	6.8	6.8	7.5	7.5	7.5	0.0	2747711.384	3.1	14.86	3431713.333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7	3
141651002	15.0	16.0	16.0	555.0	605.0	810.0	2.1	2.3	2.3	42.5	45.0	45.0	10.425	10.55	11.0	19.35	21.2	21.2	19.35	8.7	10.650000000000002	10.650000000000002	3.0	2.0	2.0	2.6	0.7	9.233333333333333	8.7	6.6	6.65	6.7	7.5	7.55	7.6	0.0	2480380.466	1.957	12.429	3441000.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.55	3
141651009	24.607710217571956	26.097351851851837	30.216666666666665	480.0	490.0	490.0	3.2394938607932384	3.7799212962962967	4.702388888888889	70.0	70.0	70.0	7.9	8.4	8.4	17.759894320541367	19.112904629629643	20.85194444444446	17.77730449352128	11.903803023251347	6.384581280131028	6.292062195382669	2.9892923040125536	4.625557081807086	7.2609701779701785	1.1	0.6	7.35	7.0	6.6	6.6	6.6	7.3	7.449999999999999	7.6	0.0	2195844.689	1.867	10.867	3436777.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4	2
141651016	23.952925876955174	25.075472222222214	28.382777777777786	355.0	355.0	360.0	3.0158966512717558	3.633307407407407	4.490722222222229	30.0	30.0	30.0	6.8	6.8	7.0	17.756350053644915	19.131581481481494	20.513777777777783	17.702515382074665	11.71744716723728	6.405841270802924	6.357862225822233	2.9955498676895096	3.768867724867726	6.253750000000001	0.95	0.6	8.3	8.3	6.6	6.6	6.6	7.2	7.2	7.2	0.0	2072922.427	2.733	20.6	3432480.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8	3
141711001	7.5	7.5	9.0	497.5	505.0	520.0	0.7999999999999999	0.895	0.93	46.25	47.5	50.0	4.775	4.8	4.8	19.475	20.700000000000003	21.8	19.475	6.4750000000000005	13.0	13.0	3.0	4.0	12.0	9.341666666666669	7.5	9.775	8.7	6.5	6.5	6.5	6.9	6.95	7.0	0.0	14683633.94	2.75	34.909	3455048.1428571427	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	4
141721001	6.75	8.0	8.0	420.0	490.0	490.0	0.5800000000000001	0.67	0.67	35.0	45.0	45.0	4.975	5.1	5.1	18.575000000000003	20.1	20.1	18.575000000000003	6.516666666666667	11.583333333333336	11.583333333333336	3.0	2.0	12.0	10.2	9.9	8.899999999999999	8.6	6.71	6.765	6.82	6.59	6.9625	7.16	0.0	32077019.56	3.433	20.492	3469445.3076923075	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1	4
141731038	14.0	14.0	15.0	565.0	600.0	600.0	1.4500000000000002	1.55	1.8	58.75	60.0	60.0	4.0	4.05	4.1	19.8	19.950000000000003	22.6	20.633333333333336	8.200000000000001	12.433333333333335	12.433333333333335	3.0	3.0	3.0	0.3333333333333333	0.1	8.1	7.8	6.1	6.199999999999999	6.3	6.7	6.7	6.7	0.0	1018700.559	1.91	9.2	3444780.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.05	3
141741001	17.0	19.0	19.0	543.3333333333334	577.5	650.0	1.6000000000000003	1.6	1.6	70.0	70.0	70.0	4.8277777777777775	5.2	5.3	17.866666666666664	18.4	19.5	17.966666666666665	10.05	8.0	8.0	3.0	1.6666666666666667	1.5	0.975	0.5	8.455555555555556	7.6	6.0	6.05	6.1	6.6	6.633333333333333	6.7	0.0	404814.0179	1.387	4.753	3455480.6666666665	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2	3
